path	lines	last_commit_iso	commits_24m
packages/woocommerce/action-scheduler/classes/schedules/ActionScheduler_IntervalSchedule.php	90	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/classes/schedules/ActionScheduler_NullSchedule.php	39	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/classes/schedules/ActionScheduler_Schedule.php	22	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/classes/schedules/ActionScheduler_SimpleSchedule.php	81	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/classes/schema/ActionScheduler_LoggerSchema.php	101	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/classes/schema/ActionScheduler_StoreSchema.php	145	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/deprecated/ActionScheduler_Abstract_QueueRunner_Deprecated.php	27	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/deprecated/ActionScheduler_AdminView_Deprecated.php	153	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/deprecated/ActionScheduler_Schedule_Deprecated.php	29	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/deprecated/ActionScheduler_Store_Deprecated.php	50	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/deprecated/functions.php	129	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/functions.php	513	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/lib/WP_Async_Request.php	188	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/lib/cron-expression/CronExpression.php	318	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/lib/cron-expression/CronExpression_AbstractField.php	100	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/lib/cron-expression/CronExpression_DayOfMonthField.php	110	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/lib/cron-expression/CronExpression_DayOfWeekField.php	124	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/lib/cron-expression/CronExpression_FieldFactory.php	55	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/lib/cron-expression/CronExpression_FieldInterface.php	39	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/lib/cron-expression/CronExpression_HoursField.php	47	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/lib/cron-expression/CronExpression_MinutesField.php	39	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/lib/cron-expression/CronExpression_MonthField.php	55	2025-11-13T17:48:46+05:30	1
packages/woocommerce/action-scheduler/lib/cron-expression/CronExpression_YearField.php	43	2025-11-13T17:48:46+05:30	1
public/views/ad-edit-bar.php	13	2024-06-04T09:55:49+02:00	1
tests/Unit/Ads/Concrete/AdContentTest.php	64	2026-04-14T19:05:42+03:00	1
tests/Unit/Ads/Concrete/AdDummyTest.php	68	2026-04-14T19:05:42+03:00	1
tests/Unit/Ads/Concrete/AdGroupTest.php	56	2026-04-14T19:05:42+03:00	1
tests/Unit/Ads/Concrete/AdImageTest.php	59	2026-04-14T19:05:42+03:00	1
tests/Unit/Core/InContentInjectorCssSelectorTest.php	273	2026-04-15T16:30:05+03:00	1
tests/Unit/Shortcodes/TheAdShortcodeSecurityTest.php	63	2026-04-27T16:27:18+03:00	1
tests/Unit/Utilities/LicenseTest.php	49	2026-03-08T11:37:47+03:00	1
upgrades/upgrade-2.0.8.php	39	2025-04-25T11:19:52+03:00	1
views/admin/ads/filters.php	121	2026-02-18T17:01:53+05:00	1
views/admin/ads/info-top.php	45	2024-11-25T09:53:27+03:00	1
views/admin/groups/columns/details.php	30	2026-02-18T01:42:35+05:00	1
views/admin/groups/columns/list-row-loop-none.php	19	2026-02-18T01:42:35+05:00	1
views/admin/groups/columns/list-row-loop.php	84	2026-02-18T01:42:35+05:00	1
views/admin/groups/columns/name.php	21	2026-02-18T01:42:35+05:00	1
views/admin/groups/columns/type.php	16	2026-02-18T01:42:35+05:00	1
views/admin/groups/columns/usage.php	19	2026-02-18T01:42:35+05:00	1
views/admin/groups/create-modal.php	77	2026-02-18T01:42:35+05:00	1
views/admin/groups/edit-modal/form.php	118	2026-02-18T01:42:35+05:00	1
views/admin/groups/edit-modal/list-row-option-ads.php	106	2026-02-18T01:42:35+05:00	1
views/admin/header-tabs.php	19	2026-02-14T19:00:36+05:00	1
views/admin/manual-link.php	16	2025-02-10T11:54:05+01:00	1
views/admin/metaboxes/ads/ad-parameters-size.php	37	2024-07-18T16:57:50+03:00	1
views/admin/metaboxes/ads/ad-parameters.php	37	2024-11-07T13:20:09+03:00	1
views/admin/placements/bulk-edit.php	25	2025-02-26T08:55:54+01:00	1
views/admin/placements/columns/ad-group.php	37	2026-02-17T05:42:56+05:00	1
views/admin/placements/columns/conditions.php	40	2026-02-17T05:42:56+05:00	1
views/admin/placements/columns/header-note.php	28	2026-02-17T05:42:56+05:00	1
views/admin/placements/columns/item-select.php	29	2026-02-17T05:42:56+05:00	1
views/admin/placements/columns/name.php	33	2026-02-17T05:42:56+05:00	1
views/admin/placements/columns/type.php	25	2026-02-17T05:42:56+05:00	1
views/admin/placements/columns/usage.php	30	2026-02-17T05:42:56+05:00	1
views/admin/placements/create-modal/new-modal-content.php	94	2024-06-11T11:07:32+02:00	1
views/admin/placements/edit-modal/edit-modal-content.php	46	2024-06-11T11:07:32+02:00	1
views/admin/placements/edit-modal/fields/ad-label-position.php	39	2025-01-30T14:08:57+03:00	1
views/admin/placements/edit-modal/fields/status.php	29	2025-02-10T14:28:59+03:00	1
views/admin/placements/filters.php	26	2026-02-18T01:42:35+05:00	1
views/admin/placements/quick-edit.php	22	2024-10-31T13:46:02+01:00	1
views/admin/screens/onboarding.php	11	2024-06-28T03:38:25+03:00	1
views/admin/screens/ui-toolkit.php	19	2024-07-25T23:57:51+03:00	1
views/admin/settings/general/advanced-js.php	33	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/allow-unfiltered-html.php	31	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/block-bots.php	26	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/content-injection-everywhere.php	51	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/content-injection-level-limitation.php	16	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/content-injection-priority.php	22	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/custom-label.php	29	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/disable-ads.php	100	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/disable-notices.php	21	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/disable-post-types.php	25	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/editors-manage-ads.php	31	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/frontend-prefix.php	14	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/hide-for-ip-address.php	36	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/hide-for-user-role.php	22	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/link-target.php	19	2024-11-23T05:28:27+03:00	1
views/admin/settings/general/uninstall-delete-data.php	17	2024-11-23T05:28:27+03:00	1
views/admin/settings/license/addon-box.php	10	2024-11-23T05:28:27+03:00	1
views/admin/settings/license/section-help.php	31	2024-11-23T05:28:27+03:00	1
views/admin/support/error.php	12	2026-02-23T23:53:14+05:00	1
views/admin/support/faqs/getting-started.php	24	2026-03-05T20:32:24+03:00	1
views/admin/support/searchbox.php	38	2026-02-23T23:53:14+05:00	1
views/admin/table-views-list.php	41	2026-02-17T05:42:56+05:00	1
views/admin/tables/ads/column-debug.php	10	2024-07-29T13:17:04+03:00	1
views/admin/tables/ads/column-displayonce.php	10	2024-07-29T13:17:04+03:00	1
views/admin/tables/ads/column-privacyignore.php	10	2024-07-29T13:17:04+03:00	1
views/admin/tools/page.php	15	2026-02-16T21:27:17+05:00	1
views/admin/tools/plugin-settings.php	105	2026-02-16T21:27:17+05:00	1
views/admin/tools/tab-importers.php	20	2026-02-16T21:27:17+05:00	1
views/admin/tools/tab-status.php	17	2026-02-16T21:27:17+05:00	1
views/admin/tools/tab-version.php	54	2026-02-16T21:27:17+05:00	1
views/admin/upgrades/pro-tab.php	32	2024-11-23T05:28:27+03:00	1
views/admin/widgets/rss-posts.php	39	2024-11-12T14:58:05+01:00	1
views/admin/widgets/wordpress-dashboard/footer.php	19	2024-09-18T16:28:04+02:00	1
views/components/modal.php	45	2026-02-23T23:53:14+05:00	1
views/marketing/ad-metabox-tracking.php	23	2024-11-23T05:28:27+03:00	1
views/spinner.php	11	2024-08-09T23:07:34+03:00	1
admin/views/conditions/condition-number.php	26	2022-11-07T11:38:19+01:00	0
admin/views/conditions/condition-string.php	11	2023-10-18T10:43:46+02:00	0
admin/views/conditions/not-selected.php	3	2021-09-29T11:42:25+02:00	0
admin/views/index.php	1	2018-10-04T15:09:05+02:00	0
admin/views/notices/adblock.php	13	2023-10-30T09:00:47+01:00	0
admin/views/notices/plugin_error.php	1	2022-03-22T13:18:33-05:00	0
admin/views/placement-types.php	29	2022-11-04T10:44:32+01:00	0
admin/views/upgrades/upgrade-link.php	1	2020-05-12T17:15:58+02:00	0
assets/css/index.php	4	2023-08-22T15:28:48+02:00	0
assets/img/index.php	4	2023-08-22T15:28:48+02:00	0
assets/js/index.php	4	2023-08-22T15:28:48+02:00	0
assets/scss/index.php	4	2023-08-22T15:28:48+02:00	0
assets/src/index.php	4	2023-08-22T15:28:48+02:00	0
classes/filesystem.php	165	2023-11-07T16:24:55+01:00	0
deprecated/ad-expiration.php	10	2024-02-19T13:31:56Z	0
deprecated/ad_type_content.php	10	2024-02-19T13:31:56Z	0
deprecated/ad_type_dummy.php	10	2024-02-19T13:31:56Z	0
deprecated/ad_type_group.php	10	2024-02-19T13:31:56Z	0
deprecated/ad_type_image.php	10	2024-02-19T13:31:56Z	0
deprecated/ad_type_plain.php	10	2024-02-19T13:31:56Z	0
deprecated/gadsense-dummy.php	10	2024-04-24T09:13:37+03:00	0
deprecated/placements-ad-label-position.php	30	2024-04-24T11:43:03+02:00	0
includes/abstracts/index.php	4	2023-08-22T15:28:48+02:00	0
includes/admin/class-compatibility.php	44	2024-01-03T09:22:51+01:00	0
includes/admin/class-marketing.php	80	2024-03-04T21:34:59+01:00	0
includes/admin/class-tinymce.php	50	2023-10-18T10:43:46+02:00	0
includes/admin/index.php	4	2023-08-22T15:28:48+02:00	0
includes/admin/metaboxes/class-ad-adsense.php	103	2024-03-13T14:27:30+01:00	0
includes/admin/metaboxes/class-ad-layout.php	65	2024-03-13T14:27:30+01:00	0
includes/admin/metaboxes/class-ad-parameters.php	65	2024-03-13T14:27:30+01:00	0
includes/admin/metaboxes/class-ad-targeting.php	69	2024-03-13T14:27:30+01:00	0
includes/admin/metaboxes/class-ad-types.php	65	2024-03-13T14:27:30+01:00	0
includes/admin/metaboxes/class-ad-usage.php	69	2024-03-13T14:27:30+01:00	0
includes/ads/class-ad-types.php	65	2024-03-13T14:27:30+01:00	0
includes/ads/class-ads.php	54	2024-01-02T13:14:30+01:00	0
includes/ads/types/type-amp.php	93	2024-02-19T13:31:56Z	0
includes/ads/types/type-dummy.php	119	2024-02-19T13:31:56Z	0
includes/ads/types/type-gam.php	92	2024-02-19T13:31:56Z	0
includes/ads/types/type-image.php	292	2024-03-04T21:34:59+01:00	0
includes/cap_map.php	14	2022-11-18T14:27:13+07:00	0
includes/class-autoloader.php	213	2023-12-20T07:49:33+01:00	0
includes/functions-core.php	44	2024-03-31T01:08:11+03:00	0
includes/groups/class-group-ordered.php	19	2024-03-13T14:27:30+01:00	0
includes/groups/class-group-standard.php	44	2024-02-19T13:31:56Z	0
includes/groups/class-group-types.php	59	2024-03-13T14:27:30+01:00	0
includes/groups/class-groups.php	54	2024-01-02T11:42:33+01:00	0
includes/groups/index.php	4	2024-01-02T11:42:33+01:00	0
includes/index.php	4	2023-08-22T15:28:48+02:00	0
includes/installation/index.php	4	2024-01-04T10:18:46+01:00	0
includes/interfaces/index.php	4	2023-08-22T15:28:48+02:00	0
includes/interfaces/interface-ad-type.php	74	2024-02-19T13:31:56Z	0
includes/interfaces/interface-group-type.php	60	2024-01-02T11:42:33+01:00	0
includes/interfaces/interface-group.php	18	2024-01-02T11:42:33+01:00	0
includes/interfaces/interface-importer.php	67	2024-03-28T17:59:14+03:00	0
includes/interfaces/interface-placement.php	18	2024-01-02T14:00:06+01:00	0
includes/load_modules.php	76	2023-09-13T19:42:14+05:00	0
includes/placements/class-placement-after-content.php	21	2024-01-02T14:00:06+01:00	0
includes/placements/class-placement-before-content.php	21	2024-01-02T14:00:06+01:00	0
includes/placements/class-placement-content.php	21	2024-01-02T14:00:06+01:00	0
includes/placements/class-placement-footer.php	21	2024-01-02T14:00:06+01:00	0
includes/placements/class-placement-header.php	21	2024-01-02T14:00:06+01:00	0
includes/placements/class-placement-sidebar-widget.php	21	2024-01-02T14:00:06+01:00	0
includes/placements/class-placement-standard.php	21	2024-01-02T14:00:06+01:00	0
includes/placements/class-placements.php	54	2024-03-04T21:34:59+01:00	0
includes/placements/index.php	4	2024-01-02T14:00:06+01:00	0
includes/traits/index.php	4	2023-08-22T15:28:48+02:00	0
includes/utilities/index.php	4	2023-08-22T15:28:48+02:00	0
index.php	4	2023-08-22T15:28:48+02:00	0
languages/index.php	4	2023-08-22T15:28:48+02:00	0
modules/ad-blocker/config.php	12	2022-11-18T14:27:13+07:00	0
modules/ad-blocker/main.php	24	2021-08-13T11:19:27+02:00	0
modules/ad-positioning/classes/ad-positioning.php	215	2024-02-19T13:31:56Z	0
modules/ad-positioning/views/ad-positioning.php	49	2024-02-19T13:31:56Z	0
modules/adblock-finder/config.php	12	2022-11-18T14:27:13+07:00	0
modules/adblock-finder/main.php	9	2021-05-18T10:29:25+02:00	0
modules/ads-txt/config.php	17	2022-11-18T14:27:13+07:00	0
modules/ads-txt/includes/class-advanced-ads-ads-txt-real-file.php	97	2022-11-18T14:27:13+07:00	0
modules/ads-txt/includes/class-advanced-ads-ads-txt-strategy.php	220	2022-11-18T14:27:13+07:00	0
modules/ads-txt/includes/class-advanced-ads-ads-txt-utils.php	188	2022-11-18T14:27:13+07:00	0
modules/gadsense/admin/views/adsense-report.php	37	2022-11-18T14:27:13+07:00	0
modules/gadsense/admin/views/auto-ads-video.php	15	2019-12-29T12:43:13+01:00	0
modules/gadsense/admin/views/borlabs-cookie-auto-ads-warning.php	11	2022-11-18T14:27:13+07:00	0
modules/gadsense/admin/views/external-ads-adsense.php	1	2019-10-31T18:17:58+01:00	0
modules/gadsense/admin/views/settings/amp-auto-ads.php	15	2021-03-08T19:38:49Z	0
modules/gadsense/includes/types/type-adsense.php	200	2024-03-13T14:27:30+01:00	0
modules/gadsense/main.php	32	2024-01-10T09:01:32+01:00	0
modules/gadsense/public/templates/page-level.php	66	2021-08-23T10:26:33+02:00	0
modules/gutenberg/config.php	11	2022-11-18T14:27:13+07:00	0
modules/gutenberg/main.php	4	2018-03-15T23:38:28+03:00	0
modules/one-click/admin/index.php	4	2024-04-16T03:19:02+03:00	0
modules/one-click/main.php	21	2024-04-16T03:19:02+03:00	0
modules/one-click/modules/class-tags-conversion.php	112	2024-04-16T03:19:02+03:00	0
modules/one-click/modules/class-traffic-cop.php	49	2024-04-16T03:23:32+03:00	0
modules/privacy/admin/views/setting-ad-ignore-consent.php	25	2020-09-11T12:52:58+02:00	0
modules/privacy/config.php	10	2022-11-18T14:27:13+07:00	0
modules/privacy/main.php	22	2023-10-18T10:43:46+02:00	0
packages/advanced-ads/framework/src/class-json.php	253	2023-09-13T19:42:14+05:00	0
packages/advanced-ads/framework/src/class-loader.php	228	2023-09-13T19:42:14+05:00	0
packages/advanced-ads/framework/src/form/class-field-selector.php	37	2023-12-19T05:20:28+03:00	0
packages/advanced-ads/framework/src/index.php	4	2023-09-13T19:42:14+05:00	0
packages/advanced-ads/framework/src/interfaces/index.php	4	2023-09-13T19:42:14+05:00	0
packages/advanced-ads/framework/src/notices/class-manager.php	91	2023-09-13T19:42:14+05:00	0
packages/advanced-ads/framework/src/notices/class-notice.php	258	2024-03-13T19:02:35+01:00	0
packages/advanced-ads/framework/src/notices/class-storage.php	177	2023-09-13T19:42:14+05:00	0
public/assets/css/index.php	0	2013-11-24T17:04:35+01:00	0
public/assets/index.php	0	2013-11-24T17:04:35+01:00	0
public/assets/js/index.php	0	2013-11-24T17:04:35+01:00	0
public/includes/index.php	0	2013-11-24T17:04:35+01:00	0
public/views/index.php	0	2013-11-24T17:04:35+01:00	0
public/views/public.php	15	2013-11-24T17:04:35+01:00	0
upgrades/index.php	4	2023-12-28T18:32:38+03:00	0
upgrades/upgrade-1.48.4.php	43	2024-02-23T10:01:35Z	0
upgrades/upgrade-1.48.5.php	32	2024-04-02T08:36:52+02:00	0
views/admin/feedback-disable.php	91	2024-03-07T12:08:02+01:00	0
views/admin/index.php	4	2023-09-13T19:46:45+05:00	0
views/admin/metaboxes/ads/ad-gadsense-dashboard.php	32	2024-03-07T12:08:02+01:00	0
views/admin/metaboxes/ads/ad-info-after-textarea.php	43	2024-02-19T13:31:56Z	0
views/admin/metaboxes/ads/ad-targeting.php	54	2024-02-19T13:31:56Z	0
views/admin/metaboxes/ads/ad-usage-notes.php	28	2024-02-19T13:31:56Z	0
views/admin/metaboxes/ads/ad-usage-shortcodes.php	30	2024-02-19T13:31:56Z	0
views/admin/metaboxes/ads/ad-usage.php	18	2024-02-19T13:31:56Z	0
views/admin/metaboxes/ads/post-ad-settings.php	25	2024-02-19T13:31:56Z	0
views/admin/placements/create-modal/item-select.php	23	2024-03-13T14:27:30+01:00	0
views/admin/placements/edit-modal/fields/ad-label.php	24	2024-03-04T21:34:59+01:00	0
views/admin/placements/edit-modal/fields/inline-css.php	17	2024-03-04T21:34:59+01:00	0
views/admin/placements/edit-modal/fields/item.php	34	2024-03-04T21:34:59+01:00	0
views/admin/placements/edit-modal/fields/name.php	18	2024-03-04T21:34:59+01:00	0
views/admin/tables/ads/column-adsense.php	12	2024-02-12T10:41:48+01:00	0
views/admin/tables/ads/column-date.php	22	2024-01-03T15:56:26+01:00	0
views/admin/tables/ads/column-description.php	15	2024-01-03T15:56:26+01:00	0
views/admin/tables/ads/column-shortcode.php	13	2024-01-03T15:56:26+01:00	0
views/admin/tables/ads/column-size.php	16	2024-01-08T17:18:26+03:00	0
views/admin/tables/ads/column-timing.php	22	2024-01-03T15:56:26+01:00	0
views/admin/tables/ads/column-used.php	48	2024-05-06T18:48:24+03:00	0
views/admin/tables/ads/icon-status.php	18	2024-01-04T10:18:46+01:00	0
views/index.php	4	2023-09-13T19:46:45+05:00	0
views/marketing/ad-metabox-all-access.php	23	2024-01-10T11:13:49+01:00	0
views/notices/ad-disable-post-type.php	21	2024-02-19T13:31:56Z	0
views/notices/create-first-ad.php	39	2024-02-19T13:31:56Z	0
